PassengerId,Survived,Title,First_Name,Last_Name,Sex,Age,Binned_Age,SibSp,Parch,Ticket,Pclass,Embarked,HasCabin,Fare,Binned_Fare
780,1,Mrs,Elisabeth Walton McMillan,Robert,female,43.0,Adult,0,1,24160,1,S,1,211.3375,very high
781,1,Miss,Banoura,Ayoub,female,13.0,Teenager,0,0,2687,3,C,0,7.2292,low
782,1,Mrs,Vera Gillespie,Dick,female,17.0,Teenager,1,0,17474,1,S,1,57.0,very high
783,0,Mr,Milton Clyde,Long,male,29.0,Young Adult,0,0,113501,1,S,1,30.0,high
784,0,Mr,Andrew G,Johnston,male,28.0,Young Adult,1,2,W/C 6607,3,S,0,23.45,high
785,0,Mr,William,Ali,male,25.0,Young Adult,0,0,SOTON/OQ 3101312,3,S,0,7.05,low
786,0,Mr,Abraham (David Lishin),Harmer,male,25.0,Young Adult,0,0,374887,3,S,0,7.25,low
787,1,Miss,Anna Sofia,Sjoblom,female,18.0,Teenager,0,0,3101265,3,S,0,7.4958,low
788,0,Master,George Hugh,Rice,male,8.0,Child,4,1,382652,3,Q,0,29.125,high
789,1,Master,Bertram Vere,Dean,male,1.0,Infant,1,2,CA 2315,3,S,0,20.575,high
790,0,Mr,Benjamin,Guggenheim,male,46.0,Adult,0,0,PC 17593,1,C,1,79.2,very high
791,0,Mr,"Andrew ""Andy""",Keane,male,28.0,Young Adult,0,0,12460,3,Q,0,7.75,low
792,0,Mr,Alfred,Gaskell,male,16.0,Teenager,0,0,239865,2,S,0,26.0,high
793,0,Miss,Stella Anna,Sage,female,28.0,Young Adult,8,2,CA 2343,3,S,0,69.55,very high
794,0,Mr,William Fisher,Hoyt,male,28.0,Young Adult,0,0,PC 17600,1,C,0,30.6958,high
795,0,Mr,Ristiu,Dantcheff,male,25.0,Young Adult,0,0,349203,3,S,0,7.8958,low
796,0,Mr,Richard,Otter,male,39.0,Adult,0,0,28213,2,S,0,13.0,medium
797,1,Dr,Alice (Farnham),Leader,female,49.0,Adult,0,0,17465,1,S,1,25.9292,high
798,1,Mrs,,Osman,female,31.0,Young Adult,0,0,349244,3,S,0,8.6833,medium
799,0,Mr,Yousseff,Ibrahim Shawah,male,30.0,Young Adult,0,0,2685,3,C,0,7.2292,low
800,0,Mrs,Rosalie Paula Govaert,Van Impe,female,30.0,Young Adult,1,1,345773,3,S,0,24.15,high
801,0,Mr,Martin,Ponesell,male,34.0,Young Adult,0,0,250647,2,S,0,13.0,medium
802,1,Mrs,Charlotte Annie Tate,Collyer,female,31.0,Young Adult,1,1,CA 31921,2,S,0,26.25,high
803,1,Master,William Thornton II,Carter,male,11.0,Child,1,2,113760,1,S,1,120.0,very high
804,1,Master,Assad Alexander,Thomas,male,0.42,Infant,0,1,2625,3,C,0,8.5167,medium
805,1,Mr,Oskar Arvid,Hedman,male,27.0,Young Adult,0,0,347089,3,S,0,6.975,low
806,0,Mr,Karl Johan,Johansson,male,31.0,Young Adult,0,0,347063,3,S,0,7.775,low
807,0,Mr,Thomas Jr,Andrews,male,39.0,Adult,0,0,112050,1,S,1,14.4542,medium
808,0,Miss,Ellen Natalia,Pettersson,female,18.0,Teenager,0,0,347087,3,S,0,7.775,low
809,0,Mr,August,Meyer,male,39.0,Adult,0,0,248723,2,S,0,13.0,medium
810,1,Mrs,Bertha Griggs,Chambers,female,33.0,Young Adult,1,0,113806,1,S,1,53.1,very high
811,0,Mr,William,Alexander,male,26.0,Young Adult,0,0,3474,3,S,0,7.8875,low
812,0,Mr,James,Lester,male,39.0,Adult,0,0,A/4 48871,3,S,0,24.15,high
813,0,Mr,Richard James,Slemen,male,35.0,Young Adult,0,0,28206,2,S,0,10.5,medium
814,0,Miss,Ebba Iris Alfrida,Andersson,female,6.0,Child,4,2,347082,3,S,0,31.275,high
815,0,Mr,Ernest Portage,Tomlin,male,30.5,Young Adult,0,0,364499,3,S,0,8.05,medium
816,0,Mr,Richard,Fry,male,28.0,Young Adult,0,0,112058,1,S,1,14.4542,medium
817,0,Miss,Wendla Maria,Heininen,female,23.0,Young Adult,0,0,STON/O2 3101290,3,S,0,7.925,low
818,0,Mr,Albert,Mallet,male,31.0,Young Adult,1,1,SC/PARIS 2079,2,C,0,37.0042,very high
819,0,Mr,John Fredrik Alexander,Holm,male,43.0,Adult,0,0,C 7075,3,S,0,6.45,low
820,0,Master,Karl Thorsten,Skoog,male,10.0,Child,3,2,347088,3,S,0,27.9,high
821,1,Mrs,Clara Jennings Gregg,Hays,female,52.0,Middle Aged,1,1,12749,1,S,1,93.5,very high
822,1,Mr,Nikola,Lulic,male,27.0,Young Adult,0,0,315098,3,S,0,8.6625,medium
823,0,Jonkheer,John George,Reuchlin,male,38.0,Adult,0,0,19972,1,S,0,14.4542,medium
824,1,Mrs,Beila,Moor,female,27.0,Young Adult,0,1,392096,3,S,1,12.475,medium
825,0,Master,Urho Abraham,Panula,male,2.0,Infant,4,1,3101295,3,S,0,39.6875,very high
826,0,Mr,John,Flynn,male,28.0,Young Adult,0,0,368323,3,Q,0,6.95,low
827,0,Mr,Len,Lam,male,28.0,Young Adult,0,0,1601,3,S,0,56.4958,very high
828,1,Master,Andre,Mallet,male,1.0,Infant,0,2,SC/PARIS 2079,2,C,0,37.0042,very high
829,1,Mr,Thomas Joseph,McCormack,male,28.0,Young Adult,0,0,367228,3,Q,0,7.75,low
831,1,Mrs,Selini Alexander,Yasbeck,female,15.0,Teenager,1,0,2659,3,C,0,14.4542,medium
832,1,Master,George Sibley,Richards,male,0.83,Infant,1,1,29106,2,S,0,18.75,high
833,0,Mr,Amin,Saad,male,28.0,Young Adult,0,0,2671,3,C,0,7.2292,low
834,0,Mr,Albert,Augustsson,male,23.0,Young Adult,0,0,347468,3,S,0,7.8542,low
835,0,Mr,Owen George,Allum,male,18.0,Teenager,0,0,2223,3,S,0,8.3,medium
836,1,Miss,Sara Rebecca,Compton,female,39.0,Adult,1,1,PC 17756,1,C,1,83.1583,very high
837,0,Mr,Jakob,Pasic,male,21.0,Young Adult,0,0,315097,3,S,0,8.6625,medium
838,0,Mr,Maurice,Sirota,male,28.0,Young Adult,0,0,392092,3,S,0,8.05,medium
839,1,Mr,Chang,Chip,male,32.0,Young Adult,0,0,1601,3,S,0,56.4958,very high
840,1,Mr,Pierre,Marechal,male,28.0,Young Adult,0,0,11774,1,C,1,29.7,high
841,0,Mr,Ilmari Rudolf,Alhomaki,male,20.0,Young Adult,0,0,SOTON/O2 3101287,3,S,0,7.925,low
842,0,Mr,Thomas Charles,Mudd,male,16.0,Teenager,0,0,SO/PP 3,2,S,0,10.5,medium
843,1,Miss,Augusta,Serepeca,female,30.0,Young Adult,0,0,113798,1,C,0,31.0,high
844,0,Mr,Peter L,Lemberopolous,male,34.5,Young Adult,0,0,2683,3,C,0,6.4375,low
845,0,Mr,Jeso,Culumovic,male,17.0,Teenager,0,0,315090,3,S,0,8.6625,medium
846,0,Mr,Anthony,Abbing,male,42.0,Adult,0,0,CA 5547,3,S,0,7.55,low
847,0,Mr,Douglas Bullen,Sage,male,28.0,Young Adult,8,2,CA 2343,3,S,0,69.55,very high
848,0,Mr,Marin,Markoff,male,35.0,Young Adult,0,0,349213,3,C,0,7.8958,low
849,0,Rev,John,Harper,male,28.0,Young Adult,0,1,248727,2,S,0,33.0,very high
850,1,Mrs,Edwiga Grabowska,Goldenberg,female,28.0,Young Adult,1,0,17453,1,C,1,89.1042,very high
851,0,Master,Sigvard Harald Elias,Andersson,male,4.0,Child,4,2,347082,3,S,0,31.275,high
852,0,Mr,Johan,Svensson,male,74.0,Senior,0,0,347060,3,S,0,7.775,low
853,0,Miss,Nourelain,Boulos,female,9.0,Child,1,1,2678,3,C,0,15.2458,high
854,1,Miss,Mary Conover,Lines,female,16.0,Teenager,0,1,PC 17592,1,S,1,39.4,very high
855,0,Mrs,Lilian Hughes,Carter,female,44.0,Adult,1,0,244252,2,S,0,26.0,high
856,1,Mrs,Leah Rosen,Aks,female,18.0,Teenager,0,1,392091,3,S,0,9.35,medium
857,1,Mrs,Mary Hitchcock,Wick,female,45.0,Adult,1,1,36928,1,S,0,164.8667,very high
858,1,Mr,Peter Denis,Daly,male,51.0,Middle Aged,0,0,113055,1,S,1,26.55,high
859,1,Mrs,Latifa Qurban,Baclini,female,24.0,Young Adult,0,3,2666,3,C,0,19.2583,high
860,0,Mr,Raihed,Razi,male,28.0,Young Adult,0,0,2629,3,C,0,7.2292,low
861,0,Mr,Claus Peter,Hansen,male,41.0,Adult,2,0,350026,3,S,0,14.1083,medium
862,0,Mr,Frederick Edward,Giles,male,21.0,Young Adult,1,0,28134,2,S,0,11.5,medium
863,1,Mrs,Margaret Welles Barron,Swift,female,48.0,Adult,0,0,17466,1,S,1,25.9292,high
864,0,Miss,"Dorothy Edith ""Dolly""",Sage,female,28.0,Young Adult,8,2,CA 2343,3,S,0,69.55,very high
865,0,Mr,John William,Gill,male,24.0,Young Adult,0,0,233866,2,S,0,13.0,medium
866,1,Mrs,Karolina,Bystrom,female,42.0,Adult,0,0,236852,2,S,0,13.0,medium
867,1,Miss,Asuncion,Duran y More,female,27.0,Young Adult,1,0,SC/PARIS 2149,2,C,0,13.8583,medium
868,0,Mr,Washington Augustus II,Roebling,male,31.0,Young Adult,0,0,PC 17590,1,S,1,50.4958,very high
869,0,Mr,Philemon,van Melkebeke,male,28.0,Young Adult,0,0,345777,3,S,0,9.5,medium
870,1,Master,Harold Theodor,Johnson,male,4.0,Child,1,1,347742,3,S,0,11.1333,medium
871,0,Mr,Cerin,Balkic,male,26.0,Young Adult,0,0,349248,3,S,0,7.8958,low
872,1,Mrs,Sallie Monypeny,Beckwith,female,47.0,Adult,1,1,11751,1,S,1,52.5542,very high
873,0,Mr,Frans Olof,Carlsson,male,33.0,Young Adult,0,0,695,1,S,1,5.0,low
874,0,Mr,Victor,Vander Cruyssen,male,47.0,Adult,0,0,345765,3,S,0,9.0,medium
875,1,Mrs,Hannah Wizosky,Abelson,female,28.0,Young Adult,1,0,P/PP 3381,2,C,0,24.0,high
876,1,Miss,"Adele Kiamie ""Jane""",Najib,female,15.0,Teenager,0,0,2667,3,C,0,7.225,low
877,0,Mr,Alfred Ossian,Gustafsson,male,20.0,Young Adult,0,0,7534,3,S,0,9.8458,medium
878,0,Mr,Nedelio,Petroff,male,19.0,Teenager,0,0,349212,3,S,0,7.8958,low
879,0,Mr,Kristo,Laleff,male,28.0,Young Adult,0,0,349217,3,S,0,7.8958,low
880,1,Mrs,Lily Alexenia Wilson,Potter,female,56.0,Middle Aged,0,1,11767,1,C,1,83.1583,very high
881,1,Mrs,Imanita Parrish Hall,Shelley,female,25.0,Young Adult,0,1,230433,2,S,0,26.0,high
882,0,Mr,Johann,Markun,male,33.0,Young Adult,0,0,349257,3,S,0,7.8958,low
883,0,Miss,Gerda Ulrika,Dahlberg,female,22.0,Young Adult,0,0,7552,3,S,0,10.5167,medium
884,0,Mr,Frederick James,Banfield,male,28.0,Young Adult,0,0,CA/SOTON 34068,2,S,0,10.5,medium
885,0,Mr,Henry Jr,Sutehall,male,25.0,Young Adult,0,0,SOTON/OQ 392076,3,S,0,7.05,low
886,0,Mrs,Margaret Norton,Rice,female,39.0,Adult,0,5,382652,3,Q,0,29.125,high
887,0,Rev,Juozas,Montvila,male,27.0,Young Adult,0,0,211536,2,S,0,13.0,medium
888,1,Miss,Margaret Edith,Graham,female,19.0,Teenager,0,0,112053,1,S,1,30.0,high
889,0,Miss,"Catherine Helen ""Carrie""",Johnston,female,28.0,Young Adult,1,2,W/C 6607,3,S,0,23.45,high
890,1,Mr,Karl Howell,Behr,male,26.0,Young Adult,0,0,111369,1,C,1,30.0,high
891,0,Mr,Patrick,Dooley,male,32.0,Young Adult,0,0,370376,3,Q,0,7.75,low
892,0,Mr,James,Kelly,male,34.5,Young Adult,0,0,330911,3,Q,0,7.8292,low
893,1,Mrs,Ellen Needs,Wilkes,female,47.0,Adult,1,0,363272,3,S,0,7.0,low
894,0,Mr,Thomas Francis,Myles,male,62.0,Senior,0,0,240276,2,Q,0,9.6875,medium
895,0,Mr,Albert,Wirz,male,27.0,Young Adult,0,0,315154,3,S,0,8.6625,medium
896,1,Mrs,Helga E Lindqvist,Hirvonen,female,22.0,Young Adult,1,1,3101298,3,S,0,12.2875,medium
897,0,Mr,Johan Cervin,Svensson,male,14.0,Teenager,0,0,7538,3,S,0,9.225,medium
898,1,Miss,Kate,Connolly,female,30.0,Young Adult,0,0,330972,3,Q,0,7.6292,low
899,0,Mr,Albert Francis,Caldwell,male,26.0,Young Adult,1,1,248738,2,S,0,29.0,high
900,1,Mrs,Sophie Halaut Easu,Abrahim,female,18.0,Teenager,0,0,2657,3,C,0,7.2292,low
901,0,Mr,John Samuel,Davies,male,21.0,Young Adult,2,0,A/4 48871,3,S,0,24.15,high
902,0,Mr,Ylio,Ilieff,male,28.0,Young Adult,0,0,349220,3,S,0,7.8958,low
903,0,Mr,Charles Cresson,Jones,male,46.0,Adult,0,0,694,1,S,0,26.0,high
904,1,Mrs,Nelle Stevenson,Snyder,female,23.0,Young Adult,1,0,21228,1,S,1,82.2667,very high
905,0,Mr,Benjamin,Howard,male,63.0,Senior,1,0,24065,2,S,0,26.0,high
906,1,Mrs,Carrie Constance Toogood,Chaffee,female,47.0,Adult,1,0,WEP 5734,1,S,1,61.175,very high
907,1,Mrs,Argenia Genovesi,del Carlo,female,24.0,Young Adult,1,0,SC/PARIS 2167,2,C,0,27.7208,high
908,0,Mr,Daniel,Keane,male,35.0,Young Adult,0,0,233734,2,Q,0,12.35,medium
909,0,Mr,Gerios,Assaf,male,21.0,Young Adult,0,0,2692,3,C,0,7.225,low
910,1,Miss,Ida Livija,Ilmakangas,female,27.0,Young Adult,1,0,STON/O2 3101270,3,S,0,7.925,low
911,1,Mrs,"Miriam"")""",Assaf Khalil,female,45.0,Adult,0,0,2696,3,C,0,7.225,low
912,0,Mr,Martin,Rothschild,male,55.0,Middle Aged,1,0,PC 17603,1,C,0,59.4,very high
913,0,Master,Artur Karl,Olsen,male,9.0,Child,0,1,C 17368,3,S,0,3.1708,low
914,1,Mrs,Antoinette,Flegenheim,female,28.0,Young Adult,0,0,PC 17598,1,S,0,31.6833,very high
915,0,Mr,Richard Norris II,Williams,male,21.0,Young Adult,0,1,PC 17597,1,C,0,61.3792,very high
916,1,Mrs,Emily Maria Borie,Ryerson,female,48.0,Adult,1,3,PC 17608,1,C,1,262.375,very high
917,0,Mr,Alexander A,Robins,male,50.0,Adult,1,0,A/5 3337,3,S,0,14.5,high
918,1,Miss,Helene Ragnhild,Ostby,female,22.0,Young Adult,0,1,113509,1,C,1,61.9792,very high
919,0,Mr,Shedid,Daher,male,22.5,Young Adult,0,0,2698,3,C,0,7.225,low
920,0,Mr,John Bertram,Brady,male,41.0,Adult,0,0,113054,1,S,1,30.5,high
921,0,Mr,Elias,Samaan,male,28.0,Young Adult,2,0,2662,3,C,0,21.6792,high
922,0,Mr,Charles Alexander,Louch,male,50.0,Adult,1,0,SC/AH 3085,2,S,0,26.0,high
923,0,Mr,Clifford Thomas,Jefferys,male,24.0,Young Adult,2,0,CA 31029,2,S,0,31.5,very high
924,1,Mrs,Eva Georgetta Light,Dean,female,33.0,Young Adult,1,2,CA 2315,3,S,0,20.575,high
925,1,Mrs,"Elizabeth Lily"" Watson)""",Johnston,female,28.0,Young Adult,1,2,W/C 6607,3,S,0,23.45,high
926,0,Mr,Philipp Edmund,Mock,male,30.0,Young Adult,1,0,13236,1,C,1,57.75,very high
927,0,Mr,"Vassilios (Catavelas Vassilios"")""",Katavelas,male,18.5,Teenager,0,0,2682,3,C,0,7.2292,low
928,1,Miss,Sarah A,Roth,female,28.0,Young Adult,0,0,342712,3,S,0,8.05,medium
929,1,Miss,Manda,Cacic,female,21.0,Young Adult,0,0,315087,3,S,0,8.6625,medium
930,0,Mr,Julius,Sap,male,25.0,Young Adult,0,0,345768,3,S,0,9.5,medium
931,0,Mr,Ling,Hee,male,28.0,Young Adult,0,0,1601,3,S,0,56.4958,very high
932,0,Mr,Franz,Karun,male,39.0,Adult,0,1,349256,3,C,0,13.4167,medium
933,0,Mr,Thomas Parham,Franklin,male,28.0,Young Adult,0,0,113778,1,S,1,26.55,high
934,0,Mr,Nathan,Goldsmith,male,41.0,Adult,0,0,SOTON/OQ 3101263,3,S,0,7.85,low
935,1,Mrs,Irene Colvin,Corbett,female,30.0,Young Adult,0,0,237249,2,S,0,13.0,medium
936,1,Mrs,Gertrude Parsons,Kimball,female,45.0,Adult,1,0,11753,1,S,1,52.5542,very high
937,0,Mr,Nikolai Johannes,Peltomaki,male,25.0,Young Adult,0,0,STON/O 2 3101291,3,S,0,7.925,low
938,0,Mr,Paul Romaine,Chevre,male,45.0,Adult,0,0,PC 17594,1,C,1,29.7,high
939,0,Mr,Patrick,Shaughnessy,male,28.0,Young Adult,0,0,370374,3,Q,0,7.75,low
940,1,Mrs,Emma Eliza Ward,Bucknell,female,60.0,Middle Aged,0,0,11813,1,C,1,76.2917,very high
941,1,Mrs,"Winnie Minnie"" Treanor)""",Coutts,female,36.0,Adult,0,2,CA 37671,3,S,0,15.9,high
942,0,Mr,Lucien Philip,Smith,male,24.0,Young Adult,1,0,13695,1,S,1,60.0,very high
943,0,Mr,Franz,Pulbaum,male,27.0,Young Adult,0,0,SC/PARIS 2168,2,C,0,15.0333,high
944,1,Miss,"Ellen Nellie""""",Hocking,female,20.0,Young Adult,2,1,29105,2,S,0,23.0,high
945,1,Miss,Ethel Flora,Fortune,female,28.0,Young Adult,3,2,19950,1,S,1,263.0,very high
946,0,Mr,Serafino Emilio,Mangiavacchi,male,28.0,Young Adult,0,0,SC/A3 2861,2,C,0,15.5792,high
947,0,Master,Albert,Rice,male,10.0,Child,4,1,382652,3,Q,0,29.125,high
948,0,Mr,Bartol,Cor,male,35.0,Young Adult,0,0,349230,3,S,0,7.8958,low
949,0,Mr,Olaus Jorgensen,Abelseth,male,25.0,Young Adult,0,0,348122,3,S,1,7.65,low
950,0,Mr,Thomas Henry,Davison,male,28.0,Young Adult,1,0,386525,3,S,0,16.1,high
951,1,Miss,Victorine,Chaudanson,female,36.0,Adult,0,0,PC 17608,1,C,1,262.375,very high
952,0,Mr,Mirko,Dika,male,17.0,Teenager,0,0,349232,3,S,0,7.8958,low
953,0,Mr,Arthur Gordon,McCrae,male,32.0,Young Adult,0,0,237216,2,S,0,13.5,medium
954,0,Mr,Ernst Herbert,Bjorklund,male,18.0,Teenager,0,0,347090,3,S,0,7.75,low
955,1,Miss,Bridget Delia,Bradley,female,22.0,Young Adult,0,0,334914,3,Q,0,7.725,low
956,0,Master,John Borie,Ryerson,male,13.0,Teenager,2,2,PC 17608,1,C,1,262.375,very high
957,1,Mrs,Mary Phyllis Elizabeth Miller,Corey,female,28.0,Young Adult,0,0,FCC 13534,2,S,0,21.0,high
958,1,Miss,Mary Delia,Burns,female,18.0,Teenager,0,0,330963,3,Q,0,7.8792,low
959,0,Mr,Clarence Bloomfield,Moore,male,47.0,Adult,0,0,113796,1,S,0,42.4,very high
960,0,Mr,Gilbert Milligan Jr,Tucker,male,31.0,Young Adult,0,0,2543,1,C,1,28.5375,high
961,1,Mrs,Mary McDougald,Fortune,female,60.0,Middle Aged,1,4,19950,1,S,1,263.0,very high
962,1,Miss,Bertha E,Mulvihill,female,24.0,Young Adult,0,0,382653,3,Q,0,7.75,low
963,0,Mr,Lazar,Minkoff,male,21.0,Young Adult,0,0,349211,3,S,0,7.8958,low
964,1,Miss,Manta Josefina,Nieminen,female,29.0,Young Adult,0,0,3101297,3,S,0,7.925,low
965,0,Mr,Servando,Ovies y Rodriguez,male,28.5,Young Adult,0,0,PC 17562,1,C,1,27.7208,high
966,1,Miss,Amalie,Geiger,female,35.0,Young Adult,0,0,113503,1,C,1,211.5,very high
967,0,Mr,Edwin,Keeping,male,32.5,Young Adult,0,0,113503,1,C,1,211.5,very high
968,0,Mr,Frank,Miles,male,28.0,Young Adult,0,0,359306,3,S,0,8.05,medium
969,1,Mrs,Malvina Helen Lamson,Cornell,female,55.0,Middle Aged,2,0,11770,1,S,1,25.7,high
970,0,Mr,Charles Augustus,Aldworth,male,30.0,Young Adult,0,0,248744,2,S,0,13.0,medium
971,1,Miss,Elizabeth,Doyle,female,24.0,Young Adult,0,0,368702,3,Q,0,7.75,low
972,0,Master,Akar,Boulos,male,6.0,Child,1,1,2678,3,C,0,15.2458,high
973,0,Mr,Isidor,Straus,male,67.0,Senior,1,0,PC 17483,1,S,1,221.7792,very high
974,0,Mr,Howard Brown,Case,male,49.0,Adult,0,0,19924,1,S,0,26.0,high
975,0,Mr,Marinko,Demetri,male,28.0,Young Adult,0,0,349238,3,S,0,7.8958,low
976,0,Mr,John Joseph,Lamb,male,28.0,Young Adult,0,0,240261,2,Q,0,10.7083,medium
977,0,Mr,Betros,Khalil,male,28.0,Young Adult,1,0,2660,3,C,0,14.4542,medium
978,1,Miss,Julia,Barry,female,27.0,Young Adult,0,0,330844,3,Q,0,7.8792,low
979,1,Miss,Emily Louisa,Badman,female,18.0,Teenager,0,0,A/4 31416,3,S,0,8.05,medium
980,1,Ms,Bridget,O'Donoghue,female,28.0,Young Adult,0,0,364856,3,Q,0,7.75,low
981,0,Master,Ralph Lester,Wells,male,2.0,Infant,1,1,29103,2,S,0,23.0,high
982,1,Mrs,Anna Elisabeth Judith Andersson,Dyker,female,22.0,Young Adult,1,0,347072,3,S,0,13.9,medium
983,0,Mr,Olaf,Pedersen,male,28.0,Young Adult,0,0,345498,3,S,0,7.775,low
984,1,Mrs,Orian Hays,Davidson,female,27.0,Young Adult,1,2,FC 12750,1,S,1,52.0,very high
985,0,Mr,Robert,Guest,male,28.0,Young Adult,0,0,376563,3,S,0,8.05,medium
986,0,Mr,Jakob,Birnbaum,male,25.0,Young Adult,0,0,13905,1,C,0,26.0,high
987,0,Mr,Gunnar Isidor,Tenglin,male,25.0,Young Adult,0,0,350033,3,S,0,7.7958,low
988,1,Mrs,Julia Florence Siegel,Cavendish,female,76.0,Senior,1,0,19877,1,S,1,78.85,very high
989,0,Mr,Kalle Edvard,Makinen,male,29.0,Young Adult,0,0,STON/O 2 3101268,3,S,0,7.925,low
990,1,Miss,Elin Ester Maria,Braf,female,20.0,Young Adult,0,0,347471,3,S,0,7.8542,low
991,0,Mr,William Henry,Nancarrow,male,33.0,Young Adult,0,0,A/5 3338,3,S,0,8.05,medium
992,1,Mrs,Annie May Morris,Stengel,female,43.0,Adult,1,0,11778,1,C,1,55.4417,very high
993,0,Mr,Leopold,Weisz,male,27.0,Young Adult,1,0,228414,2,S,0,26.0,high
994,0,Mr,William,Foley,male,28.0,Young Adult,0,0,365235,3,Q,0,7.75,low
995,0,Mr,Oskar Leander,Johansson Palmquist,male,26.0,Young Adult,0,0,347070,3,S,0,7.775,low
996,1,Mrs,"Thamine Thelma"")""",Thomas,female,16.0,Teenager,1,1,2625,3,C,0,8.5167,medium
997,0,Mr,Johan Martin,Holthen,male,28.0,Young Adult,0,0,C 4001,3,S,0,22.525,high
998,0,Mr,Daniel,Buckley,male,21.0,Young Adult,0,0,330920,3,Q,0,7.8208,low
999,0,Mr,Edward,Ryan,male,28.0,Young Adult,0,0,383162,3,Q,0,7.75,low
1000,0,Mr,"Aaron (Abi Weller"")""",Willer,male,28.0,Young Adult,0,0,3410,3,S,0,8.7125,medium
1001,0,Mr,George,Swane,male,18.5,Teenager,0,0,248734,2,S,1,13.0,medium
1002,0,Mr,Samuel Ward,Stanton,male,41.0,Adult,0,0,237734,2,C,0,15.0458,high
1003,1,Miss,Ellen Natalia,Shine,female,28.0,Young Adult,0,0,330968,3,Q,0,7.7792,low
1004,1,Miss,Edith Corse,Evans,female,36.0,Adult,0,0,PC 17531,1,C,1,31.6792,very high
1005,1,Miss,Katherine,Buckley,female,18.5,Teenager,0,0,329944,3,Q,0,7.2833,low
1006,1,Mrs,Rosalie Ida Blun,Straus,female,63.0,Senior,1,0,PC 17483,1,S,1,221.7792,very high
1007,0,Mr,Demetrios,Chronopoulos,male,18.0,Teenager,1,0,2680,3,C,0,14.4542,medium
1008,0,Mr,John,Thomas,male,28.0,Young Adult,0,0,2681,3,C,0,6.4375,low
1009,1,Miss,Beatrice Irene,Sandstrom,female,1.0,Infant,1,1,PP 9549,3,S,1,16.7,high
1010,0,Mr,Thomson,Beattie,male,36.0,Adult,0,0,13050,1,C,1,75.2417,very high
1011,1,Mrs,Sara Elizabeth Lawry,Chapman,female,29.0,Young Adult,1,0,SC/AH 29037,2,S,0,26.0,high
1012,1,Miss,Bertha J,Watt,female,12.0,Child,0,0,CA 33595,2,S,0,15.75,high
1013,0,Mr,John,Kiernan,male,28.0,Young Adult,1,0,367227,3,Q,0,7.75,low
1014,1,Mrs,Emma Mock,Schabert,female,35.0,Young Adult,1,0,13236,1,C,1,57.75,very high
1015,0,Mr,Alfred John,Carver,male,28.0,Young Adult,0,0,392095,3,S,0,7.25,low
1016,0,Mr,John,Kennedy,male,28.0,Young Adult,0,0,368783,3,Q,0,7.75,low
1017,1,Miss,Laura Alice,Cribb,female,17.0,Teenager,0,1,371362,3,S,0,16.1,high
1018,0,Mr,Karl Rudolf,Brobeck,male,22.0,Young Adult,0,0,350045,3,S,0,7.7958,low
1019,1,Miss,Alicia,McCoy,female,28.0,Young Adult,2,0,367226,3,Q,0,23.25,high
1020,0,Mr,Solomon,Bowenur,male,42.0,Adult,0,0,211535,2,S,0,13.0,medium
1021,0,Mr,Marius,Petersen,male,24.0,Young Adult,0,0,342441,3,S,0,8.05,medium
1022,0,Mr,Henry John,Spinner,male,32.0,Young Adult,0,0,STON/OQ 369943,3,S,0,8.05,medium
1023,0,Col,Archibald IV,Gracie,male,53.0,Middle Aged,0,0,113780,1,C,1,28.5,high
1024,1,Mrs,Frances,Lefebre,female,28.0,Young Adult,0,4,4133,3,S,0,25.4667,high
1025,0,Mr,Charles P,Thomas,male,28.0,Young Adult,1,0,2621,3,C,0,6.4375,low
1026,0,Mr,Valtcho,Dintcheff,male,43.0,Adult,0,0,349226,3,S,0,7.8958,low
1027,0,Mr,Carl Robert,Carlsson,male,24.0,Young Adult,0,0,350409,3,S,0,7.8542,low
1028,0,Mr,Mapriededer,Zakarian,male,26.5,Young Adult,0,0,2656,3,C,0,7.225,low
1029,0,Mr,August,Schmidt,male,26.0,Young Adult,0,0,248659,2,S,0,13.0,medium
1030,1,Miss,Jennie,Drapkin,female,23.0,Young Adult,0,0,SOTON/OQ 392083,3,S,0,8.05,medium
1031,0,Mr,Charles Frederick,Goodwin,male,40.0,Adult,1,6,CA 2144,3,S,0,46.9,very high
1032,1,Miss,Jessie Allis,Goodwin,female,10.0,Child,5,2,CA 2144,3,S,0,46.9,very high
1033,1,Miss,Sarah,Daniels,female,33.0,Young Adult,0,0,113781,1,S,0,151.55,very high
1034,0,Mr,Arthur Larned,Ryerson,male,61.0,Senior,1,3,PC 17608,1,C,1,262.375,very high
1035,0,Mr,Henry James,Beauchamp,male,28.0,Young Adult,0,0,244358,2,S,0,26.0,high
1036,0,Mr,"Erik Gustaf (Mr Edward Lingrey"")""",Lindeberg-Lind,male,42.0,Adult,0,0,17475,1,S,0,26.55,high
1037,0,Mr,Julius,Vander Planke,male,31.0,Young Adult,3,0,345763,3,S,0,18.0,high
1038,0,Mr,Herbert Henry,Hilliard,male,28.0,Young Adult,0,0,17463,1,S,1,51.8625,very high
1039,0,Mr,Evan,Davies,male,22.0,Young Adult,0,0,SC/A4 23568,3,S,0,8.05,medium
1040,0,Mr,John Bertram,Crafton,male,28.0,Young Adult,0,0,113791,1,S,0,26.55,high
1041,0,Rev,William,Lahtinen,male,30.0,Young Adult,1,1,250651,2,S,0,26.0,high
